6725,-21
6788,-18
6850,-12
6913,-6
6972,2
7031,10
7094,17
7156,22
7219,26
7281,28
7345,29
7407,29
7470,27
7532,25
7595,18
7657,9
7717,0
7778,-13
7840,-21
7903,-23
7965,-18
8028,-8
8087,4
8146,16
8209,29
8271,38
8335,42
8397,41
8460,37
8522,29
8585,18
8647,2
8708,-19
8770,-37
8833,-41
8833,-41
8892,-39
8954,-38
9017,-34
9079,-26
9142,-17
9204,-7
9264,3
9324,15
9387,27
9449,35
9511,37
9574,35
9636,32
9699,26
9761,18
9824,7
9883,-6
9943,-23
10005,-33
10067,-34
10130,-26
10192,-11
10255,10
10318,29
10381,42
10443,44
10506,37
10568,24
10568,24
10628,12
10690,2
10750,-5
10811,-13
10873,-18
10936,-17
10998,-12
11061,-4
11120,4
11180,12
11242,22
11305,29
11368,31
11430,31
11493,28
11555,25
11618,20
11680,11
11743,1
11803,-11
11866,-21
11928,-27
11991,-23
12053,-14
12115,0
12175,17
12237,32
12301,42
12363,44
12426,38
12488,26
12551,10
12551,10
12610,-4
12670,-11
12733,-12
12795,-8
12855,-3
12914,6
12974,15
